Year,Winner,Loser,WRank,LRank,pl1_flag,pl1_year_pro,pl1_weight,pl1_height,pl1_hand,pl2_flag,pl2_year_pro,pl2_weight,pl2_height,pl2_hand,higher_rank_won,rank_diff,rank_diff_cat,same_handedness
2021,Ruud C.,Thompson J.,28,49.0,NOR,2015,77,183,Right,AUS,2013.0,73.0,183.0,Right,Yes,-21.0,Low,Yes
2021,Kokkinakis T.,Kwon S.W.,267,97.0,AUS,2013,82,196,Right,KOR,2015.0,72.0,180.0,Right,No,170.0,High,Yes
2021,Berrettini M.,Anderson K.,10,81.0,ITA,2015,95,196,Right,RSA,2007.0,93.0,203.0,Right,Yes,-71.0,Medium,Yes
2021,Safiullin R.,Ivashka I.,183,110.0,RUS,2015,75,185,Right,BLR,2013.0,83.0,196.0,Right,No,73.0,Medium,Yes
2021,Tsitsipas S.,Simon G.,6,66.0,GRE,2016,83,193,Right,FRA,2002.0,70.0,183.0,Right,Yes,-60.0,Medium,Yes
2021,Karatsev A.,Gerasimov E.,114,79.0,RUS,2011,85,185,Right,BLR,2010.0,84.0,183.0,Right,No,35.0,Medium,Yes
2021,Fucsovics M.,Wawrinka S.,55,18.0,HUN,2010,82,188,Right,SUI,2002.0,81.0,183.0,Right,No,37.0,Medium,Yes
2021,Martinez P.,Ruusuvuori E.,87,86.0,ESP,2016,76,185,Right,FIN,2018.0,79.0,188.0,Right,No,1.0,Low,Yes
2021,Auger-Aliassime F.,Duckworth J.,19,105.0,CAN,2016,84,188,Right,AUS,2010.0,82.0,183.0,Right,Yes,-86.0,High,Yes
2021,Schwartzman D.,Muller A.,9,210.0,ARG,2010,64,170,Right,FRA,2014.0,75.0,183.0,Right,Yes,-201.0,High,Yes
2021,Raonic M.,Moutet C.,14,71.0,CAN,2008,98,196,Right,FRA,2016.0,71.0,175.0,Left,Yes,-57.0,Medium,No
2021,Djokovic N.,Tiafoe F.,1,64.0,SRB,2003,77,188,Right,USA,2015.0,77.0,188.0,Right,Yes,-63.0,Medium,Yes
2021,Thiem D.,Koepfer D.,3,70.0,AUT,2011,82,185,Right,GER,2016.0,79.0,180.0,Left,Yes,-67.0,Medium,No
2021,Lajovic D.,Bublik A.,27,45.0,SRB,2007,78,183,Right,KAZ,2014.0,76.0,196.0,Right,Yes,-18.0,Low,Yes
2021,Fritz T.,Opelka R.,31,38.0,USA,2015,84,193,Right,USA,2015.0,100.0,211.0,Right,Yes,-7.0,Low,Yes
2021,Shapovalov D.,Tomic B.,12,233.0,CAN,2016,76,183,Left,AUS,2008.0,91.0,196.0,Right,Yes,-221.0,High,No
2021,Mannarino A.,Kecmanovic M.,36,41.0,FRA,2004,70,180,Left,SRB,2017.0,75.0,183.0,Right,Yes,-5.0,Low,No
2021,Carreno Busta P.,Vesely J.,16,68.0,ESP,2009,78,188,Right,CZE,2009.0,92.0,198.0,Left,Yes,-52.0,Medium,No
2021,Kyrgios N.,Humbert U.,47,34.0,AUS,2013,85,193,Right,FRA,2016.0,73.0,188.0,Left,No,13.0,Low,No
2021,Zverev A.,Cressy M.,7,172.0,GER,2013,86,198,Right,USA,2019.0,91.0,198.0,Right,Yes,-165.0,High,Yes
2021,Dimitrov G.,Bolt A.,21,166.0,BUL,2008,80,191,Right,AUS,2011.0,84.0,183.0,Left,Yes,-145.0,High,No
2021,Lopez F.,Sonego L.,65,35.0,ESP,1997,73,185,Left,ITA,2013.0,76.0,191.0,Right,No,30.0,Low,No
2021,Rublev A.,Monteiro T.,8,74.0,RUS,2014,68,188,Right,BRA,2011.0,78.0,183.0,Left,Yes,-66.0,Medium,No
2021,Harris L.,Popyrin A.,91,113.0,RSA,2015,80,193,Right,AUS,2017.0,78.0,196.0,Right,Yes,-22.0,Low,Yes
2021,Ymer M.,Alcaraz C.,95,141.0,SWE,2015,75,183,Right,ESP,2018.0,72.0,185.0,Right,Yes,-46.0,Medium,Yes
2021,Ruud C.,Paul T.,28,53.0,NOR,2015,77,183,Right,USA,2015.0,78.0,185.0,Right,Yes,-25.0,Low,Yes
2021,Khachanov K.,Berankis R.,20,73.0,RUS,2013,88,198,Right,LTU,2007.0,70.0,175.0,Right,Yes,-53.0,Medium,Yes
2021,Krajinovic F.,Andujar P.,33,59.0,SRB,2008,75,185,Right,ESP,2003.0,76.0,180.0,Right,Yes,-26.0,Low,Yes
2021,Tsitsipas S.,Kokkinakis T.,6,267.0,GRE,2016,83,193,Right,AUS,2013.0,82.0,196.0,Right,Yes,-261.0,High,Yes
2021,Berrettini M.,Machac T.,10,199.0,ITA,2015,95,196,Right,CZE,2017.0,74.0,183.0,Right,Yes,-189.0,High,Yes
2021,Mcdonald M.,Coric B.,192,25.0,USA,2016,73,178,Right,CRO,2013.0,79.0,185.0,Right,No,167.0,High,Yes
2021,Albot R.,O Connell C.,85,121.0,MDA,2008,69,175,Right,AUS,2011.0,78.0,183.0,Right,Yes,-36.0,Medium,Yes
2021,Fognini F.,Caruso S.,17,78.0,ITA,2004,74,178,Right,ITA,2010.0,80.0,185.0,Right,Yes,-61.0,Medium,Yes
2021,Norrie C.,Safiullin R.,69,183.0,GBR,2017,80,188,Left,RUS,2015.0,75.0,185.0,Right,Yes,-114.0,High,No
2021,De Minaur A.,Cuevas P.,23,72.0,AUS,2015,69,180,Right,URU,2004.0,80.0,180.0,Right,Yes,-49.0,Medium,Yes
2021,Medvedev D.,Carballes Baena R.,4,99.0,RUS,2014,81,198,Right,ESP,2011.0,76.0,180.0,Right,Yes,-95.0,High,Yes
2021,Nadal R.,Mmoh M.,2,177.0,ESP,2001,85,185,Left,USA,2016.0,85.0,185.0,Right,Yes,-175.0,High,No
2021,Dimitrov G.,Carreno Busta P.,21,16.0,BUL,2008,80,191,Right,ESP,2009.0,78.0,188.0,Right,No,5.0,Low,Yes
2021,Zverev A.,Mannarino A.,7,36.0,GER,2013,86,198,Right,FRA,2004.0,70.0,180.0,Left,Yes,-29.0,Low,No
2021,Lajovic D.,Martinez P.,27,87.0,SRB,2007,78,183,Right,ESP,2016.0,76.0,185.0,Right,Yes,-60.0,Medium,Yes
2021,Karatsev A.,Schwartzman D.,114,9.0,RUS,2011,85,185,Right,ARG,2010.0,64.0,170.0,Right,No,105.0,High,Yes
2021,Raonic M.,Fucsovics M.,14,55.0,CAN,2008,98,196,Right,HUN,2010.0,82.0,188.0,Right,Yes,-41.0,Medium,Yes
2021,Auger-Aliassime F.,Shapovalov D.,19,12.0,CAN,2016,84,188,Right,CAN,2016.0,76.0,183.0,Left,No,7.0,Low,No
2021,Thiem D.,Kyrgios N.,3,47.0,AUT,2011,82,185,Right,AUS,2013.0,85.0,193.0,Right,Yes,-44.0,Medium,Yes
2021,Djokovic N.,Fritz T.,1,31.0,SRB,2003,77,188,Right,USA,2015.0,84.0,193.0,Right,Yes,-30.0,Low,Yes
2021,Ruud C.,Albot R.,28,85.0,NOR,2015,77,183,Right,MDA,2008.0,69.0,175.0,Right,Yes,-57.0,Medium,Yes
2021,Mcdonald M.,Harris L.,192,91.0,USA,2016,73,178,Right,RSA,2015.0,80.0,193.0,Right,No,101.0,High,Yes
2021,Medvedev D.,Krajinovic F.,4,33.0,RUS,2014,81,198,Right,SRB,2008.0,75.0,185.0,Right,Yes,-29.0,Low,Yes
2021,Tsitsipas S.,Ymer M.,6,95.0,GRE,2016,83,193,Right,SWE,2015.0,75.0,183.0,Right,Yes,-89.0,High,Yes
2021,Rublev A.,Lopez F.,8,65.0,RUS,2014,68,188,Right,ESP,1997.0,73.0,185.0,Left,Yes,-57.0,Medium,No
2021,Berrettini M.,Khachanov K.,10,20.0,ITA,2015,95,196,Right,RUS,2013.0,88.0,198.0,Right,Yes,-10.0,Low,Yes
2021,Fognini F.,De Minaur A.,17,23.0,ITA,2004,74,178,Right,AUS,2015.0,69.0,180.0,Right,Yes,-6.0,Low,Yes
2021,Nadal R.,Norrie C.,2,69.0,ESP,2001,85,185,Left,GBR,2017.0,80.0,188.0,Left,Yes,-67.0,Medium,Yes
2021,Karatsev A.,Auger-Aliassime F.,114,19.0,RUS,2011,85,185,Right,CAN,2016.0,84.0,188.0,Right,No,95.0,High,Yes
2021,Dimitrov G.,Thiem D.,21,3.0,BUL,2008,80,191,Right,AUT,2011.0,82.0,185.0,Right,No,18.0,Low,Yes
2021,Zverev A.,Lajovic D.,7,27.0,GER,2013,86,198,Right,SRB,2007.0,78.0,183.0,Right,Yes,-20.0,Low,Yes
2021,Djokovic N.,Raonic M.,1,14.0,SRB,2003,77,188,Right,CAN,2008.0,98.0,196.0,Right,Yes,-13.0,Low,Yes
2021,Medvedev D.,Mcdonald M.,4,192.0,RUS,2014,81,198,Right,USA,2016.0,73.0,178.0,Right,Yes,-188.0,High,Yes
2021,Rublev A.,Ruud C.,8,28.0,RUS,2014,68,188,Right,NOR,2015.0,77.0,183.0,Right,Yes,-20.0,Low,Yes
2021,Nadal R.,Fognini F.,2,17.0,ESP,2001,85,185,Left,ITA,2004.0,74.0,178.0,Right,Yes,-15.0,Low,No
2021,Tsitsipas S.,Berrettini M.,6,10.0,GRE,2016,83,193,Right,ITA,2015.0,95.0,196.0,Right,Yes,-4.0,Low,Yes
2021,Karatsev A.,Dimitrov G.,114,21.0,RUS,2011,85,185,Right,BUL,2008.0,80.0,191.0,Right,No,93.0,High,Yes
2021,Djokovic N.,Zverev A.,1,7.0,SRB,2003,77,188,Right,GER,2013.0,86.0,198.0,Right,Yes,-6.0,Low,Yes
2021,Medvedev D.,Rublev A.,4,8.0,RUS,2014,81,198,Right,RUS,2014.0,68.0,188.0,Right,Yes,-4.0,Low,Yes
2021,Tsitsipas S.,Nadal R.,6,2.0,GRE,2016,83,193,Right,ESP,2001.0,85.0,185.0,Left,No,4.0,Low,No
2021,Djokovic N.,Karatsev A.,1,114.0,SRB,2003,77,188,Right,RUS,2011.0,85.0,185.0,Right,Yes,-113.0,High,Yes
2021,Medvedev D.,Tsitsipas S.,4,6.0,RUS,2014,81,198,Right,GRE,2016.0,83.0,193.0,Right,Yes,-2.0,Low,Yes
2021,Djokovic N.,Medvedev D.,1,4.0,SRB,2003,77,188,Right,RUS,2014.0,81.0,198.0,Right,Yes,-3.0,Low,Yes
2020,Berrettini M.,Harris A.,8,162.0,ITA,2015,95,196,Right,AUS,2011.0,81.0,183.0,Right,Yes,-154.0,High,Yes
2020,Berankis R.,Carballes Baena R.,69,83.0,LTU,2007,70,175,Right,ESP,2011.0,76.0,180.0,Right,Yes,-14.0,Low,Yes
2020,Evans D.,Mcdonald M.,32,129.0,GBR,2006,75,175,Right,USA,2016.0,73.0,178.0,Right,Yes,-97.0,High,Yes
2020,Nishioka Y.,Djere L.,71,40.0,JPN,2014,64,170,Left,SRB,2013.0,80.0,185.0,Right,No,31.0,Medium,No
2020,Pella G.,Smith J.P.,25,308.0,ARG,2007,83,185,Left,AUS,2012.0,84.0,188.0,Left,Yes,-283.0,High,Yes
2020,Querrey S.,Coric B.,45,28.0,USA,2006,95,198,Right,CRO,2013.0,79.0,185.0,Right,No,17.0,Low,Yes
2020,Barrere G.,Safwat M.,84,173.0,FRA,2021,80,183,Right,EGY,2003.0,83.0,180.0,Right,Yes,-89.0,High,Yes
2020,Fucsovics M.,Shapovalov D.,67,13.0,HUN,2010,82,188,Right,CAN,2016.0,76.0,183.0,Left,No,54.0,Medium,No
2020,Federer R.,Johnson S.,3,75.0,SUI,1998,85,185,Right,USA,2012.0,86.0,188.0,Right,Yes,-72.0,Medium,Yes
2020,Dimitrov G.,Londero J.I.,20,52.0,BUL,2008,80,191,Right,ARG,2010.0,70.0,180.0,Right,Yes,-32.0,Medium,Yes
2020,Tsitsipas S.,Caruso S.,6,95.0,GRE,2016,83,193,Right,ITA,2010.0,80.0,185.0,Right,Yes,-89.0,High,Yes
2020,Kohlschreiber P.,Giron M.,79,107.0,GER,2001,70,178,Right,USA,2014.0,77.0,180.0,Right,Yes,-28.0,Low,Yes
2020,Djokovic N.,Struff J.L.,2,37.0,SRB,2003,77,188,Right,GER,2009.0,87.0,196.0,Right,Yes,-35.0,Medium,Yes
2020,Cilic M.,Moutet C.,39,70.0,CRO,2005,89,198,Right,FRA,2016.0,71.0,175.0,Left,Yes,-31.0,Medium,No
2020,Davidovich Fokina A.,Gombos N.,88,113.0,ESP,2017,80,183,Right,SVK,2009.0,85.0,196.0,Right,Yes,-25.0,Low,Yes
2020,Hurkacz H.,Novak D.,31,99.0,ITA,2013,77,188,Right,AUT,2011.0,80.0,183.0,Right,Yes,-68.0,Medium,Yes
2020,Ito T.,Gunneswaran P.,146,123.0,JPN,2006,75,180,Right,IND,2010.0,80.0,188.0,Left,No,23.0,Low,No
2020,Millman J.,Humbert U.,47,43.0,AUS,2006,79,183,Right,FRA,2016.0,73.0,188.0,Left,No,4.0,Low,No
2020,Paire B.,Stebe C.M.,21,154.0,FRA,2007,80,196,Right,GER,2010.0,70.0,183.0,Left,Yes,-133.0,High,No
2020,Schwartzman D.,Harris L.,14,72.0,ARG,2010,64,170,Right,RSA,2015.0,80.0,193.0,Right,Yes,-58.0,Medium,Yes
2020,Bautista Agut R.,Lopez F.,9,57.0,ESP,2005,76,183,Right,ESP,1997.0,73.0,185.0,Left,Yes,-48.0,Medium,No
2020,Fognini F.,Opelka R.,12,38.0,ITA,2004,74,178,Right,USA,2015.0,100.0,211.0,Right,Yes,-26.0,Low,Yes
2020,Sinner J.,Purcell M.,82,216.0,ITA,2018,76,188,Right,AUS,2016.0,75.0,185.0,Right,Yes,-134.0,High,Yes
2020,Lajovic D.,Edmund K.,27,65.0,SRB,2007,78,183,Right,GBR,2012.0,83.0,188.0,Right,Yes,-38.0,Medium,Yes
2020,Polmans M.,Kukushkin M.,133,68.0,AUS,2015,77,188,Right,KAZ,2006.0,72.0,183.0,Right,No,65.0,Medium,Yes
2020,Raonic M.,Giustino L.,35,150.0,CAN,2008,98,196,Right,ITA,2007.0,80.0,183.0,Right,Yes,-115.0,High,Yes
2020,Paul T.,Mayer L.,80,101.0,USA,2015,78,185,Right,ARG,2003.0,80.0,191.0,Right,Yes,-21.0,Low,Yes
2020,Khachanov K.,Vilella Martinez M.,17,196.0,RUS,2013,88,198,Right,ESP,2013.0,74.0,178.0,Right,Yes,-179.0,High,Yes
2020,Thiem D.,Mannarino A.,5,44.0,AUT,2011,82,185,Right,FRA,2004.0,70.0,180.0,Left,Yes,-39.0,Medium,No
2020,Garin C.,Travaglia S.,36,74.0,CHI,2013,85,185,Right,ITA,2008.0,80.0,185.0,Right,Yes,-38.0,Medium,Yes
2020,Sandgren T.,Trungelliti M.,100,202.0,USA,2011,87,188,Right,ARG,2008.0,78.0,180.0,Right,Yes,-102.0,High,Yes
2020,Wawrinka S.,Dzumhur D.,15,92.0,SUI,2002,81,183,Right,BIH,2011.0,70.0,175.0,Right,Yes,-77.0,High,Yes
2020,Gulbis E.,Auger-Aliassime F.,256,22.0,LAT,2004,88,193,Right,CAN,2016.0,84.0,188.0,Right,No,234.0,High,Yes
2020,Krajinovic F.,Halys Q.,41,215.0,SRB,2008,75,185,Right,FRA,2012.0,78.0,191.0,Right,Yes,-174.0,High,Yes
2020,Thompson J.,Bublik A.,66,56.0,AUS,2013,73,183,Right,KAZ,2014.0,76.0,196.0,Right,No,10.0,Low,Yes
2020,Bedene A.,Duckworth J.,55,94.0,GBR,2008,72,183,Right,AUS,2010.0,82.0,183.0,Right,Yes,-39.0,Medium,Yes
2020,Carreno Busta P.,Kovalik J.,30,139.0,ESP,2009,78,188,Right,SVK,2010.0,82.0,183.0,Right,Yes,-109.0,High,Yes
2020,Nadal R.,Dellien H.,1,73.0,ESP,2001,85,185,Left,BOL,2009.0,75.0,180.0,Right,Yes,-72.0,Medium,No
2020,Ymer M.,Uchiyama Y.,78,93.0,SWE,2015,75,183,Right,JPN,2011.0,78.0,183.0,Right,Yes,-15.0,Low,Yes
2020,Mmoh M.,Andujar P.,217,63.0,USA,2016,85,185,Right,ESP,2003.0,76.0,180.0,Right,No,154.0,High,Yes
2020,Basilashvili N.,Kwon S.W.,29,87.0,GEO,2008,79,185,Right,KOR,2015.0,72.0,180.0,Right,Yes,-58.0,Medium,Yes
2020,Verdasco F.,Donskoy E.,51,106.0,ESP,2001,87,185,Left,RUS,2007.0,74.0,185.0,Right,Yes,-55.0,Medium,No
2020,Bolt A.,Ramos-Vinolas A.,140,42.0,AUS,2011,84,183,Left,ESP,2007.0,80.0,188.0,Left,No,98.0,High,Yes
2020,Seppi A.,Kecmanovic M.,85,54.0,ITA,2002,75,191,Right,SRB,2017.0,75.0,183.0,Right,No,31.0,Medium,Yes
2020,Popyrin A.,Tsonga J.W.,96,33.0,AUS,2017,78,196,Right,FRA,2004.0,91.0,188.0,Right,No,63.0,Medium,Yes
2020,Rublev A.,O'Connell C.,16,115.0,RUS,2014,68,188,Right,,,,,,Yes,-99.0,High,
2020,Gojowczyk P.,Eubanks C.,120,221.0,GER,2006,83,188,Right,USA,2017.0,82.0,201.0,Right,Yes,-101.0,High,Yes
2020,Sugita Y.,Benchetrit E.,91,231.0,JPN,2006,70,175,Right,MAR,2016.0,88.0,193.0,Right,Yes,-140.0,High,Yes
2020,Herbert P.H.,Norrie C.,64,62.0,FRA,2010,79,188,Right,GBR,2017.0,80.0,188.0,Left,No,2.0,Low,No
2020,Medvedev D.,Tiafoe F.,4,50.0,RUS,2014,81,198,Right,USA,2015.0,77.0,188.0,Right,Yes,-46.0,Medium,Yes
2020,Monfils G.,Lu Y.H.,10,,FRA,2004,80,193,Right,TPE,2001.0,74.0,180.0,Right,,,,Yes
2020,Kyrgios N.,Sonego L.,26,53.0,AUS,2013,85,193,Right,ITA,2013.0,76.0,191.0,Right,Yes,-27.0,Low,Yes
2020,Munar J.,Gaston H.,90,247.0,ESP,2014,78,183,Right,FRA,2018.0,68.0,173.0,Left,Yes,-157.0,High,No
2020,Fritz T.,Griekspoor T.,34,175.0,USA,2015,84,193,Right,NED,2015.0,85.0,188.0,Right,Yes,-141.0,High,Yes
2020,Goffin D.,Chardy J.,11,58.0,BEL,2009,68,180,Right,FRA,2005.0,75.0,188.0,Right,Yes,-47.0,Medium,Yes
2020,Delbonis F.,Sousa J.,76,59.0,ARG,2007,88,191,Left,POR,2008.0,74.0,185.0,Right,No,17.0,Low,No
2020,Tabilo A.,Galan D.E.,208,186.0,CHI,2015,75,188,Right,COL,2015.0,72.0,191.0,Right,No,22.0,Low,Yes
2020,Zverev A.,Cecchinato M.,7,77.0,GER,2013,86,198,Right,ITA,2010.0,78.0,185.0,Right,Yes,-70.0,Medium,Yes
2020,Isner J.,Monteiro T.,19,86.0,USA,2007,108,208,Right,BRA,2011.0,78.0,183.0,Left,Yes,-67.0,Medium,No
2020,Martinez P.,Koepfer D.,168,89.0,ESP,2016,76,185,Right,GER,2016.0,79.0,180.0,Left,No,79.0,High,No
2020,Anderson K.,Ivashka I.,122,149.0,RSA,2007,93,203,Right,BLR,2013.0,83.0,196.0,Right,Yes,-27.0,Low,Yes
2020,Karlovic I.,Pospisil V.,124,138.0,CRO,2000,104,211,Right,CAN,2007.0,84.0,193.0,Right,Yes,-14.0,Low,Yes
2020,Gerasimov E.,Ruud C.,98,48.0,BLR,2010,84,183,Right,NOR,2015.0,77.0,183.0,Right,No,50.0,Medium,Yes
2020,Simon G.,Cuevas P.,61,46.0,FRA,2002,70,183,Right,URU,2004.0,80.0,180.0,Right,No,15.0,Low,Yes
2020,Querrey S.,Berankis R.,45,69.0,USA,2006,95,198,Right,LTU,2007.0,70.0,175.0,Right,Yes,-24.0,Low,Yes
2020,Pella G.,Barrere G.,25,84.0,ARG,2007,83,185,Left,FRA,2021.0,80.0,183.0,Right,Yes,-59.0,Medium,No
2020,Nishioka Y.,Evans D.,71,32.0,JPN,2014,64,170,Left,GBR,2006.0,75.0,175.0,Right,No,39.0,Medium,No
2020,Cilic M.,Paire B.,39,21.0,CRO,2005,89,198,Right,FRA,2007.0,80.0,196.0,Right,No,18.0,Low,Yes
2020,Schwartzman D.,Davidovich Fokina A.,14,88.0,ARG,2010,64,170,Right,ESP,2017.0,80.0,183.0,Right,Yes,-74.0,Medium,Yes
2020,Fucsovics M.,Sinner J.,67,82.0,HUN,2010,82,188,Right,ITA,2018.0,76.0,188.0,Right,Yes,-15.0,Low,Yes
2020,Djokovic N.,Ito T.,2,146.0,SRB,2003,77,188,Right,JPN,2006.0,75.0,180.0,Right,Yes,-144.0,High,Yes
2020,Sandgren T.,Berrettini M.,100,8.0,USA,2011,87,188,Right,ITA,2015.0,95.0,196.0,Right,No,92.0,High,Yes
2020,Tsitsipas S.,Kohlschreiber P.,6,79.0,GRE,2016,83,193,Right,GER,2001.0,70.0,178.0,Right,Yes,-73.0,Medium,Yes
2020,Paul T.,Dimitrov G.,80,20.0,USA,2015,78,185,Right,BUL,2008.0,80.0,191.0,Right,No,60.0,Medium,Yes
2020,Raonic M.,Garin C.,35,36.0,CAN,2008,98,196,Right,CHI,2013.0,85.0,185.0,Right,Yes,-1.0,Low,Yes
2020,Lajovic D.,Polmans M.,27,133.0,SRB,2007,78,183,Right,AUS,2015.0,77.0,188.0,Right,Yes,-106.0,High,Yes
2020,Millman J.,Hurkacz H.,47,31.0,AUS,2006,79,183,Right,ITA,2013.0,77.0,188.0,Right,No,16.0,Low,Yes
2020,Bautista Agut R.,Mmoh M.,9,217.0,ESP,2005,76,183,Right,USA,2016.0,85.0,185.0,Right,Yes,-208.0,High,Yes
2020,Fognini F.,Thompson J.,12,66.0,ITA,2004,74,178,Right,AUS,2013.0,73.0,183.0,Right,Yes,-54.0,Medium,Yes
2020,Federer R.,Krajinovic F.,3,41.0,SUI,1998,85,185,Right,SRB,2008.0,75.0,185.0,Right,Yes,-38.0,Medium,Yes
2020,Gulbis E.,Bedene A.,256,55.0,LAT,2004,88,193,Right,GBR,2008.0,72.0,183.0,Right,No,201.0,High,Yes
2020,Medvedev D.,Martinez P.,4,168.0,RUS,2014,81,198,Right,ESP,2016.0,76.0,185.0,Right,Yes,-164.0,High,Yes
2020,Thiem D.,Bolt A.,5,140.0,AUT,2011,82,185,Right,AUS,2011.0,84.0,183.0,Left,Yes,-135.0,High,No
2020,Zverev A.,Gerasimov E.,7,98.0,GER,2013,86,198,Right,BLR,2010.0,84.0,183.0,Right,Yes,-91.0,High,Yes
2020,Popyrin A.,Munar J.,96,90.0,AUS,2017,78,196,Right,ESP,2014.0,78.0,183.0,Right,No,6.0,Low,Yes
2020,Monfils G.,Karlovic I.,10,124.0,FRA,2004,80,193,Right,CRO,2000.0,104.0,211.0,Right,Yes,-114.0,High,Yes
2020,Rublev A.,Sugita Y.,16,91.0,RUS,2014,68,188,Right,JPN,2006.0,70.0,175.0,Right,Yes,-75.0,Medium,Yes
2020,Verdasco F.,Basilashvili N.,51,29.0,ESP,2001,87,185,Left,GEO,2008.0,79.0,185.0,Right,No,22.0,Low,No
2020,Isner J.,Tabilo A.,19,208.0,USA,2007,108,208,Right,CHI,2015.0,75.0,188.0,Right,Yes,-189.0,High,Yes
2020,Goffin D.,Herbert P.H.,11,64.0,BEL,2009,68,180,Right,FRA,2010.0,79.0,188.0,Right,Yes,-53.0,Medium,Yes
2020,Khachanov K.,Ymer M.,17,78.0,RUS,2013,88,198,Right,SWE,2015.0,75.0,183.0,Right,Yes,-61.0,Medium,Yes
2020,Carreno Busta P.,Gojowczyk P.,30,120.0,ESP,2009,78,188,Right,GER,2006.0,83.0,188.0,Right,Yes,-90.0,High,Yes
2020,Kyrgios N.,Simon G.,26,61.0,AUS,2013,85,193,Right,FRA,2002.0,70.0,183.0,Right,Yes,-35.0,Medium,Yes
2020,Wawrinka S.,Seppi A.,15,85.0,SUI,2002,81,183,Right,ITA,2002.0,75.0,191.0,Right,Yes,-70.0,Medium,Yes
2020,Fritz T.,Anderson K.,34,122.0,USA,2015,84,193,Right,RSA,2007.0,93.0,203.0,Right,Yes,-88.0,High,Yes
2020,Nadal R.,Delbonis F.,1,76.0,ESP,2001,85,185,Left,ARG,2007.0,88.0,191.0,Left,Yes,-75.0,Medium,Yes
2020,Schwartzman D.,Lajovic D.,14,27.0,ARG,2010,64,170,Right,SRB,2007.0,78.0,183.0,Right,Yes,-13.0,Low,Yes
2020,Fucsovics M.,Paul T.,67,80.0,HUN,2010,82,188,Right,USA,2015.0,78.0,185.0,Right,Yes,-13.0,Low,Yes
2020,Cilic M.,Bautista Agut R.,39,9.0,CRO,2005,89,198,Right,ESP,2005.0,76.0,183.0,Right,No,30.0,Low,Yes
2020,Djokovic N.,Nishioka Y.,2,71.0,SRB,2003,77,188,Right,JPN,2014.0,64.0,170.0,Left,Yes,-69.0,Medium,No
2020,Sandgren T.,Querrey S.,100,45.0,USA,2011,87,188,Right,USA,2006.0,95.0,198.0,Right,No,55.0,Medium,Yes
2020,Raonic M.,Tsitsipas S.,35,6.0,CAN,2008,98,196,Right,GRE,2016.0,83.0,193.0,Right,No,29.0,Low,Yes
2020,Fognini F.,Pella G.,12,25.0,ITA,2004,74,178,Right,ARG,2007.0,83.0,185.0,Left,Yes,-13.0,Low,No
2020,Federer R.,Millman J.,3,47.0,SUI,1998,85,185,Right,AUS,2006.0,79.0,183.0,Right,Yes,-44.0,Medium,Yes
2020,Monfils G.,Gulbis E.,10,256.0,FRA,2004,80,193,Right,LAT,2004.0,88.0,193.0,Right,Yes,-246.0,High,Yes
2020,Thiem D.,Fritz T.,5,34.0,AUT,2011,82,185,Right,USA,2015.0,84.0,193.0,Right,Yes,-29.0,Low,Yes
2020,Rublev A.,Goffin D.,16,11.0,RUS,2014,68,188,Right,BEL,2009.0,68.0,180.0,Right,No,5.0,Low,Yes
2020,Nadal R.,Carreno Busta P.,1,30.0,ESP,2001,85,185,Left,ESP,2009.0,78.0,188.0,Right,Yes,-29.0,Low,No
2020,Wawrinka S.,Isner J.,15,19.0,SUI,2002,81,183,Right,USA,2007.0,108.0,208.0,Right,Yes,-4.0,Low,Yes
2020,Kyrgios N.,Khachanov K.,26,17.0,AUS,2013,85,193,Right,RUS,2013.0,88.0,198.0,Right,No,9.0,Low,Yes
2020,Zverev A.,Verdasco F.,7,51.0,GER,2013,86,198,Right,ESP,2001.0,87.0,185.0,Left,Yes,-44.0,Medium,No
2020,Medvedev D.,Popyrin A.,4,96.0,RUS,2014,81,198,Right,AUS,2017.0,78.0,196.0,Right,Yes,-92.0,High,Yes
2020,Raonic M.,Cilic M.,35,39.0,CAN,2008,98,196,Right,CRO,2005.0,89.0,198.0,Right,Yes,-4.0,Low,Yes
2020,Djokovic N.,Schwartzman D.,2,14.0,SRB,2003,77,188,Right,ARG,2010.0,64.0,170.0,Right,Yes,-12.0,Low,Yes
2020,Sandgren T.,Fognini F.,100,12.0,USA,2011,87,188,Right,ITA,2004.0,74.0,178.0,Right,No,88.0,High,Yes
2020,Federer R.,Fucsovics M.,3,67.0,SUI,1998,85,185,Right,HUN,2010.0,82.0,188.0,Right,Yes,-64.0,Medium,Yes
2020,Thiem D.,Monfils G.,5,10.0,AUT,2011,82,185,Right,FRA,2004.0,80.0,193.0,Right,Yes,-5.0,Low,Yes
2020,Wawrinka S.,Medvedev D.,15,4.0,SUI,2002,81,183,Right,RUS,2014.0,81.0,198.0,Right,No,11.0,Low,Yes
2020,Nadal R.,Kyrgios N.,1,26.0,ESP,2001,85,185,Left,AUS,2013.0,85.0,193.0,Right,Yes,-25.0,Low,No
2020,Zverev A.,Rublev A.,7,16.0,GER,2013,86,198,Right,RUS,2014.0,68.0,188.0,Right,Yes,-9.0,Low,Yes
2020,Federer R.,Sandgren T.,3,100.0,SUI,1998,85,185,Right,USA,2011.0,87.0,188.0,Right,Yes,-97.0,High,Yes
